Data;BD;BS;PT;BTN A;BTN B;BTN C;Preço
04/10/2025;V;V;0,1309986;0,0181358;0,0177322;0,0153476;74,5
04/10/2025;V;V;0,1309589;0,0180078;0,0175782;0,0153416;74,5
04/10/2025;V;V;0,1310197;0,0179586;0,0174901;0,0153657;74,5
04/10/2025;V;V;0,1311554;0,0179427;0,0174422;0,0154384;74,5
04/10/2025;V;V;0,1313435;0,0179139;0,0174072;0,0155066;74,5
04/10/2025;V;V;0,1315703;0,0178929;0,0174726;0,0155877;74,5
04/10/2025;V;V;0,1318568;0,0179263;0,0175358;0,015649;74,5
04/10/2025;V;V;0,1322111;0,0179896;0,017598;0,0158116;74,5
04/10/2025;V;V;0,1326444;0,0180739;0,0177325;0,0159034;74,5
04/10/2025;V;V;0,1331508;0,0181724;0,0179136;0,0160562;74,5
04/10/2025;V;V;0,133788;0,0183056;0,0182041;0,0162161;74,5
04/10/2025;V;V;0,1345814;0,0184782;0,0185054;0,0165161;74,5
04/10/2025;V;V;0,1355584;0,0186944;0,0188227;0,0168613;74,5
04/10/2025;V;V;0,1384405;0,0189327;0,0191558;0,0172944;74,5
04/10/2025;V;V;0,139802;0,0191923;0,0195389;0,0178372;74,5
04/10/2025;V;V;0,1413902;0,0194898;0,0200599;0,0184696;74,5
04/10/2025;V;V;0,1431683;0,019801;0,0206578;0,0191566;74,5
04/10/2025;V;V;0,1451007;0,0201472;0,0212544;0,0199195;74,5
04/10/2025;V;V;0,1471541;0,0205172;0,0217853;0,0207058;74,5
04/10/2025;V;V;0,1492983;0,0209295;0,0222602;0,0215282;74,5
04/10/2025;V;V;0,1515574;0,021358;0,0227497;0,0223422;74,5
03/10/2025;V;C;0,1524339;0,0217593;0,0232063;0,0232229;74,5
03/10/2025;V;C;0,1551071;0,0222387;0,0238172;0,0241982;74,5
03/10/2025;V;C;0,1581396;0,0228337;0,024599;0,0253088;74,5
03/10/2025;V;C;0,1614514;0,0236198;0,0256209;0,0265224;74,5
03/10/2025;V;C;0,1648821;0,0244157;0,0265395;0,0277451;74,5
03/10/2025;V;C;0,1682398;0,0251678;0,027402;0,0288984;74,5
03/10/2025;V;C;0,1714822;0,0258566;0,0281429;0,0299917;74,5
03/10/2025;V;C;0,1746208;0,0265617;0,0289145;0,0310274;74,5
03/10/2025;C;C;0,177676;0,0272371;0,0295989;0,0320236;74,5
03/10/2025;C;C;0,180646;0,027846;0,0301799;0,0330214;74,5
03/10/2025;C;C;0,1835505;0,0284063;0,0306367;0,0340048;74,5
03/10/2025;C;C;0,1863698;0,0289758;0,0311069;0,0349126;74,5
03/10/2025;C;C;0,1891119;0,0295443;0,0316665;0,0358341;74,5
03/10/2025;C;C;0,1917399;0,0301013;0,0323503;0,0368356;74,5
03/10/2025;C;C;0,1940364;0,030661;0,0329913;0,0379173;74,5
03/10/2025;C;C;0,1955536;0,0312514;0,033483;0,0386352;74,5
03/10/2025;C;C;0,1957935;0,0317329;0,033624;0,0385838;74,5
03/10/2025;C;C;0,1946569;0,0321449;0,0334113;0,0376261;74,5
03/10/2025;C;C;0,192579;0,0324179;0,0329659;0,0359945;74,5
03/10/2025;C;C;0,1899973;0,0326792;0,0324438;0,0341291;74,5
03/10/2025;C;C;0,1869313;0,0328048;0,0319448;0,0322926;74,5
03/10/2025;C;C;0,1837136;0,0329268;0,0315075;0,0307031;74,5
03/10/2025;C;C;0,1807953;0,033205;0,0311902;0,0293487;74,5
03/10/2025;C;C;0,1782435;0,0338503;0,0309855;0,0282879;74,5
03/10/2025;C;C;0,1759931;0,0345884;0,0308312;0,0273908;74,5
03/10/2025;C;C;0,1739061;0,0353462;0,0306846;0,0267529;74,5
03/10/2025;C;C;0,1719543;0,0359026;0,0305483;0,0262271;74,5
03/10/2025;C;C;0,170094;0,0365472;0,0304125;0,02586;74,5
03/10/2025;C;C;0,1683739;0,0370837;0,0303335;0,0255298;74,5
03/10/2025;C;C;0,1667482;0,0375416;0,0302731;0,0253031;74,5
03/10/2025;C;C;0,1652606;0,0377936;0,030258;0,0251554;74,5
03/10/2025;C;C;0,1639473;0,0380597;0,0302818;0,0250804;74,5
03/10/2025;C;C;0,1628669;0,0383461;0,0303769;0,025068;74,5
03/10/2025;C;C;0,1620194;0,0386986;0,0305524;0,0251094;74,5
03/10/2025;C;C;0,161376;0,0390336;0,0307775;0,0252;74,5
03/10/2025;C;C;0,1608857;0,0393389;0,0310409;0,0253525;74,5
03/10/2025;C;C;0,160513;0,03956;0,0313335;0,0255787;74,5
03/10/2025;C;C;0,1601932;0,0396395;0,0315946;0,0258277;74,5
03/10/2025;C;C;0,1598674;0,039545;0,0317766;0,0260493;74,5
03/10/2025;C;C;0,1595525;0,0390868;0,031817;0,026277;74,5
03/10/2025;C;C;0,1593726;0,0385344;0,0318706;0,0265514;74,5
03/10/2025;C;C;0,1595119;0,0378141;0,0318694;0,0268941;74,5
03/10/2025;C;C;0,1600831;0,037445;0,0320906;0,0273214;74,5
03/10/2025;C;C;0,1611268;0,0372904;0,0324035;0,0278107;74,5
03/10/2025;C;C;0,162481;0,0376059;0,0328156;0,0282808;74,5
03/10/2025;C;C;0,1639333;0,0384985;0,0331818;0,0286464;74,5
03/10/2025;C;C;0,1651569;0,0395077;0,0334399;0,0286903;74,5
03/10/2025;C;C;0,1670588;0,0405613;0,0334747;0,0284417;74,5
03/10/2025;C;C;0,1671522;0,0409779;0,0331849;0,0279108;74,5
03/10/2025;C;C;0,1668214;0,0410633;0,0327528;0,027385;74,5
03/10/2025;C;C;0,1664223;0,0407206;0,0322561;0,0268809;74,5
03/10/2025;C;C;0,1661408;0,0402651;0,0318724;0,0264751;74,5
03/10/2025;C;C;0,1661276;0,0397938;0,0315617;0,0261594;74,5
03/10/2025;C;C;0,1663675;0,0393574;0,0314308;0,0259981;74,5
03/10/2025;C;C;0,1667717;0,0388677;0,0313173;0,0259099;74,5
03/10/2025;C;C;0,167161;0,0384013;0,0310382;0,0258233;74,5
03/10/2025;C;C;0,1674365;0,0378563;0,0305959;0,0257344;74,5
03/10/2025;C;C;0,167539;0,0373058;0,0300975;0,0256382;74,5
03/10/2025;C;C;0,1674042;0,0365326;0,029682;0,0255327;74,5
03/10/2025;C;C;0,1656757;0,0354092;0,0291075;0,0253361;74,5
03/10/2025;C;C;0,1647311;0,0340849;0,0284161;0,0251131;74,5
03/10/2025;C;C;0,1634001;0,032496;0,0276382;0,024912;74,5
03/10/2025;C;C;0,1616612;0,0309604;0,027109;0,0246618;74,5
03/10/2025;C;C;0,1594107;0,0289741;0,0266096;0,0242834;74,5
03/10/2025;V;C;0,1564982;0,0269571;0,0261192;0,0237156;74,5
03/10/2025;V;C;0,1529969;0,0250198;0,0252869;0,0229183;74,5
03/10/2025;V;C;0,1489817;0,0236298;0,0242062;0,0218444;74,5
03/10/2025;V;C;0,1447669;0,0224546;0,0227357;0,0205121;74,5
03/10/2025;V;V;0,1425354;0,0213895;0,0213731;0,0192157;74,5
03/10/2025;V;V;0,1397684;0,0204301;0,0202304;0,0180867;74,5
03/10/2025;V;V;0,1377301;0,0197996;0,0195041;0,0172444;74,5
03/10/2025;V;V;0,1362561;0,0192654;0,0188407;0,0165838;74,5
03/10/2025;V;V;0,1334235;0,0188821;0,0182884;0,0161054;74,5
03/10/2025;V;V;0,1326279;0,0185179;0,0177927;0,0157552;74,5
03/10/2025;V;V;0,132069;0,0183106;0,0174784;0,0155302;74,5
03/10/2025;V;V;0,1317004;0,0180933;0,0172406;0,0153738;74,5
03/10/2025;V;V;0,1314419;0,0179277;0,0170418;0,0152546;74,5
03/10/2025;V;V;0,1312924;0,0178343;0,016925;0,0151664;74,5
03/10/2025;V;V;0,1312496;0,0178284;0,0168485;0,0151475;74,5
03/10/2025;V;V;0,1312942;0,0177797;0,0168411;0,0151702;74,5
03/10/2025;V;V;0,1313897;0,0177233;0,0168917;0,0152306;74,5
03/10/2025;V;V;0,131531;0,01767;0,0169657;0,0152972;74,5
03/10/2025;V;V;0,1317088;0,0176713;0,0170633;0,0153996;74,5
03/10/2025;V;V;0,1319257;0,0176636;0,0171467;0,015502;74,5
03/10/2025;V;V;0,1321787;0,0176736;0,0172387;0,0156131;74,5
03/10/2025;V;V;0,132507;0,0177367;0,0173779;0,0157844;74,5
03/10/2025;V;V;0,1329376;0,0178596;0,0175612;0,0160127;74,5
03/10/2025;V;V;0,1334706;0,0179885;0,0177554;0,0163187;74,5
03/10/2025;V;V;0,1358336;0,0181413;0,0179904;0,0166386;74,5
03/10/2025;V;V;0,136608;0,018355;0,0182794;0,0170391;74,5
03/10/2025;V;V;0,1375885;0,018609;0,0186877;0,0175279;74,5
03/10/2025;V;V;0,1387974;0,018861;0,0191273;0,0181321;74,5
03/10/2025;V;V;0,14029;0,019131;0,0196174;0,0188541;74,5
03/10/2025;V;V;0,1421574;0,0194453;0,0201205;0,0196576;74,5
03/10/2025;V;V;0,1445569;0,0198396;0,0207301;0,0205536;74,5
03/10/2025;V;V;0,1477644;0,0205678;0,0216831;0,0216041;74,5
02/10/2025;V;C;0,1501947;0,0214224;0,0227343;0,0227635;74,5
02/10/2025;V;C;0,1542427;0,0223438;0,0238136;0,0239608;74,5
02/10/2025;V;C;0,1580836;0,0230898;0,0247143;0,0251752;74,5
02/10/2025;V;C;0,1615254;0,0238869;0,0257136;0,0264084;74,5
02/10/2025;V;C;0,1649939;0,0246847;0,0266464;0,0276734;74,5
02/10/2025;V;C;0,1683771;0,0254306;0,0275451;0,0288332;74,5
02/10/2025;V;C;0,1716095;0,0261069;0,028284;0,0299212;74,5
02/10/2025;V;C;0,1747194;0,0267897;0,0290862;0,030943;74,5
02/10/2025;C;C;0,1777402;0,0274503;0,0297953;0,0319283;74,5
02/10/2025;C;C;0,1806673;0,0280587;0,0304031;0,0329147;74,5
02/10/2025;C;C;0,1835077;0,0286152;0,0308584;0,0338591;74,5
02/10/2025;C;C;0,1862366;0,02917;0,0312869;0,0347375;74,5
02/10/2025;C;C;0,1888844;0,0297182;0,0318285;0,0356481;74,5
02/10/2025;C;C;0,1914075;0,0302542;0,0324579;0,0366317;74,5
02/10/2025;C;C;0,1935661;0,0308047;0,0330203;0,0377;74,5
02/10/2025;C;C;0,1949062;0,0313508;0,0334438;0,0383414;74,5
02/10/2025;C;C;0,1949366;0,0317786;0,0335124;0,0382014;74,5
02/10/2025;C;C;0,1936258;0,0321095;0,0332842;0,0371253;74,5
02/10/2025;C;C;0,1914496;0,0323463;0,0328026;0,0354255;74,5
02/10/2025;C;C;0,1888542;0,0325727;0,0322845;0,0335591;74,5
02/10/2025;C;C;0,1858378;0,0327032;0,0317598;0,0317987;74,5
02/10/2025;C;C;0,18274;0,0328453;0,0313056;0,0302889;74,5
02/10/2025;C;C;0,1799454;0,0331802;0,0309406;0,0290062;74,5
02/10/2025;C;C;0,1774756;0,0338559;0,0307375;0,0279558;74,5
02/10/2025;C;C;0,1752643;0,0346021;0,0306062;0,0270753;74,5
02/10/2025;C;C;0,1732036;0,0353447;0,0305061;0,0264387;74,5
02/10/2025;C;C;0,1712638;0,0358738;0,0303963;0,0259244;74,5
02/10/2025;C;C;0,1694114;0,0364935;0,030266;0,0255339;74,5
02/10/2025;C;C;0,1677103;0,0370101;0,0301723;0,0252099;74,5
02/10/2025;C;C;0,1661513;0,0374731;0,0301152;0,0250183;74,5
02/10/2025;C;C;0,164766;0,0377328;0,030073;0,024944;74,5
02/10/2025;C;C;0,1635596;0,0380161;0,0301043;0,024931;74,5
02/10/2025;C;C;0,1625636;0,0383172;0,0302136;0,0249484;74,5
02/10/2025;C;C;0,1617745;0,038682;0,0304626;0,0250093;74,5
02/10/2025;C;C;0,1611732;0,0390237;0,0307333;0,0251068;74,5
02/10/2025;C;C;0,1607026;0,0393325;0,0310361;0,0252674;74,5
02/10/2025;C;C;0,1603332;0,0395671;0,0312976;0,0255077;74,5
02/10/2025;C;C;0,1599935;0,0396603;0,0314852;0,0257541;74,5
02/10/2025;C;C;0,1596287;0,0395683;0,0315964;0,0259803;74,5
02/10/2025;C;C;0,1592665;0,0390986;0,0316332;0,0261842;74,5
02/10/2025;C;C;0,1590298;0,0385206;0,0317226;0,0264147;74,5
02/10/2025;C;C;0,1591184;0,0377691;0,0317911;0,0267177;74,5
02/10/2025;C;C;0,1596604;0,0373668;0,0320455;0,0271262;74,5
02/10/2025;C;C;0,1606969;0,0371982;0,0323409;0,0276459;74,5
02/10/2025;C;C;0,1620536;0,0375251;0,0326855;0,0281468;74,5
02/10/2025;C;C;0,1634837;0,0384324;0,0329785;0,0285138;74,5
02/10/2025;C;C;0,1646579;0,0394474;0,0332002;0,0285418;74,5
02/10/2025;C;C;0,166497;0,0404886;0,0332005;0,0282554;74,5
02/10/2025;C;C;0,1665296;0,0408955;0,0329046;0,0277128;74,5
02/10/2025;C;C;0,1661534;0,0409718;0,0324456;0,0271573;74,5
02/10/2025;C;C;0,1657104;0,040609;0,0319454;0,0266255;74,5
02/10/2025;C;C;0,1654084;0,0401303;0,0315405;0,0262091;74,5
02/10/2025;C;C;0,1654068;0,0396339;0,0312125;0,0259076;74,5
02/10/2025;C;C;0,1656927;0,03919;0,0310371;0,0257938;74,5
02/10/2025;C;C;0,1661639;0,0387037;0,0308908;0,0257613;74,5
02/10/2025;C;C;0,1666175;0,0382432;0,0306266;0,0257244;74,5
02/10/2025;C;C;0,1669334;0,0377084;0,0302717;0,0256401;74,5
02/10/2025;C;C;0,1670375;0,0371384;0,0298194;0,0255205;74,5
02/10/2025;C;C;0,166884;0,0363656;0,0293696;0,0253868;74,5
02/10/2025;C;C;0,1651613;0,0352553;0,0287534;0,0251984;74,5
02/10/2025;C;C;0,1642627;0,0339559;0,0281242;0,0249809;74,5
02/10/2025;C;C;0,1629944;0,0323621;0,0274795;0,0247857;74,5
02/10/2025;C;C;0,1613149;0,0308306;0,0270146;0,0245224;74,5
02/10/2025;C;C;0,1591262;0,0288896;0,0265166;0,024146;74,5
02/10/2025;V;C;0,1563049;0,0269426;0,026045;0,0235989;74,5
02/10/2025;V;C;0,1529137;0,0250455;0,02529;0,0227894;74,5
02/10/2025;V;C;0,1490096;0,0236866;0,0242843;0,021754;74,5
02/10/2025;V;C;0,1448927;0,0225313;0,0229001;0,0204701;74,5
02/10/2025;V;V;0,1427164;0,021476;0,0215806;0,0192673;74,5
02/10/2025;V;V;0,1399673;0,0205114;0,0204695;0,0181493;74,5
02/10/2025;V;V;0,1378943;0,0198544;0,0196948;0,0172797;74,5
02/10/2025;V;V;0,1363771;0,0193221;0,0190382;0,016578;74,5
02/10/2025;V;V;0,1335279;0,0189434;0,0184992;0,016082;74,5
02/10/2025;V;V;0,1327402;0,0185898;0,0180708;0,015745;74,5
02/10/2025;V;V;0,132194;0,0183741;0,0177781;0,0155289;74,5
02/10/2025;V;V;0,1318206;0,01814;0,0175409;0,0153743;74,5
02/10/2025;V;V;0,131549;0,0179715;0,0173392;0,015239;74,5
02/10/2025;V;V;0,1313875;0,017878;0,0171962;0,0151429;74,5
02/10/2025;V;V;0,1313416;0,0178601;0,0171183;0,0151326;74,5
02/10/2025;V;V;0,1313903;0,017813;0,0170965;0,0151624;74,5
02/10/2025;V;V;0,13149;0,0177823;0,0171398;0,015218;74,5
02/10/2025;V;V;0,1316344;0,0177624;0,0172145;0,0152697;74,5
02/10/2025;V;V;0,1318153;0,0177827;0,0173021;0,0153648;74,5
02/10/2025;V;V;0,1320382;0,0177679;0,0173799;0,0154744;74,5
02/10/2025;V;V;0,1323019;0,0177781;0,0174571;0,0156053;74,5
02/10/2025;V;V;0,1326416;0,0178342;0,0176003;0,0157909;74,5
02/10/2025;V;V;0,1330768;0,0179611;0,017781;0,0160259;74,5
02/10/2025;V;V;0,1336062;0,0180947;0,0179375;0,0163205;74,5
02/10/2025;V;V;0,1359626;0,0182607;0,0181404;0,0166365;74,5
02/10/2025;V;V;0,1367397;0,0184716;0,0183903;0,0170423;74,5
02/10/2025;V;V;0,1377309;0,0187296;0,0188068;0,0175487;74,5
02/10/2025;V;V;0,1389542;0,0189823;0,0192459;0,0181506;74,5
02/10/2025;V;V;0,140455;0,0192637;0,0197501;0,018864;74,5
02/10/2025;V;V;0,1423365;0,0195973;0,0202767;0,0196341;74,5
02/10/2025;V;V;0,1447653;0,0199925;0,0209062;0,0205082;74,5
02/10/2025;V;V;0,1480434;0,0207552;0,0217893;0,0216375;74,5
01/10/2025;V;C;0,1505778;0,0216327;0,0227296;0,0228911;74,5
01/10/2025;V;C;0,154708;0,0226016;0,0237095;0,0241875;74,5
01/10/2025;V;C;0,1585782;0,0233511;0,0246197;0,0253858;74,5
01/10/2025;V;C;0,1619806;0,0241501;0,0256307;0,0265715;74,5
01/10/2025;V;C;0,1654012;0,0249558;0,0265669;0,027785;74,5
01/10/2025;V;C;0,1687567;0,0257288;0,0274509;0,0289183;74,5
01/10/2025;V;C;0,1719899;0,0264429;0,0281961;0,0299932;74,5
01/10/2025;V;C;0,1751135;0,0271256;0,0289704;0,0310229;74,5
01/10/2025;C;C;0,1781495;0,0277749;0,0296243;0,0320229;74,5
01/10/2025;C;C;0,181102;0,0283589;0,0301856;0,0330489;74,5
01/10/2025;C;C;0,18398;0,0289218;0,0306298;0,0340139;74,5
01/10/2025;C;C;0,1867439;0,0294914;0,0310592;0,0349147;74,5
01/10/2025;C;C;0,1894129;0,0300452;0,0316003;0,0358482;74,5
01/10/2025;C;C;0,1919261;0,0305856;0,032246;0,03684;74,5
01/10/2025;C;C;0,1940279;0,0311275;0,0328747;0,0378855;74,5
01/10/2025;C;C;0,1952534;0,0316536;0,0333081;0,0384515;74,5
01/10/2025;C;C;0,1951303;0,0320471;0,0333818;0,038209;74,5
01/10/2025;C;C;0,1936975;0,0323275;0,0331263;0,0370554;74,5
01/10/2025;C;C;0,1914678;0,0325296;0,0326669;0,0353214;74,5
01/10/2025;C;C;0,1888503;0,0327265;0,0322053;0,0334645;74,5
01/10/2025;C;C;0,1858179;0,032857;0,0317457;0,0317045;74,5
01/10/2025;C;C;0,1827469;0,0330157;0,0313517;0,0301956;74,5
01/10/2025;C;C;0,1799947;0,0333559;0,0310047;0,0289319;74,5
01/10/2025;C;C;0,1775625;0,0340214;0,0307916;0,0279064;74,5
01/10/2025;C;C;0,1753808;0,0347545;0,0306257;0,0270773;74,5
01/10/2025;C;C;0,1733364;0,0354869;0,0304974;0,0264603;74,5
01/10/2025;C;C;0,171384;0,0360017;0,0303763;0,0259573;74,5
01/10/2025;C;C;0,1695009;0,0365978;0,0302471;0,025558;74,5
01/10/2025;C;C;0,1677531;0,0371005;0,0301421;0,0252102;74,5
01/10/2025;C;C;0,166146;0,0375581;0,0300493;0,0250075;74,5
01/10/2025;C;C;0,1647201;0,0378132;0,0300021;0,0249007;74,5
01/10/2025;C;C;0,1634813;0,0381027;0,0300488;0,0248834;74,5
01/10/2025;C;C;0,1624623;0,0383983;0,0301692;0,024878;74,5
01/10/2025;C;C;0,1616402;0,0387538;0,0303768;0,0249317;74,5
01/10/2025;C;C;0,1610126;0,0390715;0,0306125;0,0250311;74,5
01/10/2025;C;C;0,1605255;0,0393685;0,0308995;0,0251981;74,5
01/10/2025;C;C;0,1601457;0,0395982;0,0311691;0,0254352;74,5
01/10/2025;C;C;0,1597921;0,0396936;0,0313611;0,025658;74,5
01/10/2025;C;C;0,1594162;0,0396011;0,0314913;0,0258686;74,5
01/10/2025;C;C;0,1590609;0,0391207;0,0315646;0,0260685;74,5
01/10/2025;C;C;0,1588463;0,0385271;0,0316854;0,0263045;74,5
01/10/2025;C;C;0,1589694;0,0377878;0,0317698;0,0266237;74,5
01/10/2025;C;C;0,1595522;0,0374147;0,0320159;0,0270556;74,5
01/10/2025;C;C;0,1606202;0,0372875;0,0322924;0,0275948;74,5
01/10/2025;C;C;0,1619847;0,0376373;0,0326327;0,0281112;74,5
01/10/2025;C;C;0,1633863;0,0385288;0,0328766;0,0284567;74,5
01/10/2025;C;C;0,1645053;0,0395099;0,033071;0,0284698;74,5
01/10/2025;C;C;0,1663064;0,040505;0,033043;0,0281688;74,5
01/10/2025;C;C;0,1663295;0,04089;0,0327867;0,0276282;74,5
01/10/2025;C;C;0,1659769;0,0409607;0,0323422;0,027076;74,5
01/10/2025;C;C;0,1655691;0,0406094;0,0318864;0,026571;74,5
01/10/2025;C;C;0,1653032;0,0401549;0,0314979;0,0261798;74,5
01/10/2025;C;C;0,1653028;0,0396756;0,0311791;0,0258793;74,5
01/10/2025;C;C;0,1655461;0,0392367;0,0309709;0,0257049;74,5
01/10/2025;C;C;0,1659633;0,0387718;0,0308004;0,025633;74,5
01/10/2025;C;C;0,1664058;0,038332;0,030525;0,0255912;74,5
01/10/2025;C;C;0,1667385;0,0378013;0,0301686;0,025528;74,5
01/10/2025;C;C;0,1668617;0,0372114;0,0297144;0,025435;74,5
01/10/2025;C;C;0,1667122;0,0364042;0,0292615;0,0253126;74,5
01/10/2025;C;C;0,1649822;0,0352866;0,0286397;0,0250925;74,5
01/10/2025;C;C;0,1640924;0,0339776;0,0280066;0,0248663;74,5
01/10/2025;C;C;0,1628823;0,0324082;0,0273963;0,0246851;74,5
01/10/2025;C;C;0,1613025;0,0308812;0,0269338;0,0245093;74,5
01/10/2025;C;C;0,1592143;0,028948;0,0264726;0,0241988;74,5
01/10/2025;V;C;0,1564455;0,0269998;0,0260285;0,023646;74,5
01/10/2025;V;C;0,1530695;0,0251283;0,025374;0,0228016;74,5
01/10/2025;V;C;0,14918;0,0238035;0,0243951;0,0217129;74,5
01/10/2025;V;C;0,1450693;0,0226709;0,0230421;0,0204433;74,5
01/10/2025;V;V;0,1429061;0,0216407;0,0217161;0,0192546;74,5
01/10/2025;V;V;0,1401634;0,0206807;0,020648;0,0181648;74,5
01/10/2025;V;V;0,1381043;0,0200255;0,0198477;0,0173212;74,5
01/10/2025;V;V;0,1365835;0,0194905;0,0191728;0,0166141;74,5
01/10/2025;V;V;0,1337241;0,0191237;0,0185947;0,0161027;74,5
01/10/2025;V;V;0,1329401;0,0188067;0,0181879;0,0157504;74,5
01/10/2025;V;V;0,132418;0,0186098;0,0178867;0,0155545;74,5
01/10/2025;V;V;0,1320774;0,0183931;0,0176437;0,0154289;74,5
01/10/2025;V;V;0,1318364;0,0182244;0,017442;0,0153139;74,5
01/10/2025;V;V;0,1317003;0,0181363;0,0173453;0,0152327;74,5
01/10/2025;V;V;0,1316782;0,0181169;0,0173153;0,0152401;74,5
01/10/2025;V;V;0,1317406;0,0180664;0,017306;0,0152748;74,5
01/10/2025;V;V;0,1318431;0,0180263;0,0173469;0,0153353;74,5
01/10/2025;V;V;0,1319878;0,0180065;0,0174223;0,015371;74,5
01/10/2025;V;V;0,1321735;0,0180285;0,0175269;0,0154644;74,5
01/10/2025;V;V;0,1324144;0,018031;0,017607;0,0155775;74,5
01/10/2025;V;V;0,1327023;0,0180566;0,0176971;0,0157209;74,5
01/10/2025;V;V;0,1330681;0,0181315;0,0178417;0,0159193;74,5
01/10/2025;V;V;0,1335251;0,0182722;0,0180001;0,0161618;74,5
01/10/2025;V;V;0,1340723;0,0184119;0,0181434;0,0164642;74,5
01/10/2025;V;V;0,1364494;0,0185722;0,0183155;0,016789;74,5
01/10/2025;V;V;0,1372529;0,0187775;0,0185591;0,0172071;74,5
01/10/2025;V;V;0,1382834;0,0190374;0,0189579;0,0177371;74,5
01/10/2025;V;V;0,139556;0,0192991;0,0193918;0,0183503;74,5
01/10/2025;V;V;0,1411147;0,0195819;0,0198749;0,0190644;74,5
01/10/2025;V;V;0,1430786;0,0199626;0,0204512;0,0198855;74,5
01/10/2025;V;V;0,145612;0,0204701;0,0211444;0,0208256;74,5
01/10/2025;V;V;0,1489393;0,0210815;0,0219678;0,0218512;74,5
30/09/2025;V;C;0,1501974;0,0217919;0,0228243;0,0229585;77,55
30/09/2025;V;C;0,1542447;0,0225277;0,0237215;0,0240924;77,55
30/09/2025;V;C;0,1581222;0,023311;0,0247008;0,0253094;77,55
30/09/2025;V;C;0,1615788;0,0241156;0,0257335;0,0265051;77,55
30/09/2025;V;C;0,1650377;0,0249293;0,0266942;0,027736;77,55
30/09/2025;V;C;0,168432;0,0257057;0,0275839;0,0288892;77,55
30/09/2025;V;C;0,1716902;0,0264228;0,0283288;0,0299715;77,55
30/09/2025;V;C;0,1748235;0,027111;0,0290881;0,0309999;77,55
30/09/2025;C;C;0,1778592;0,0277603;0,0297506;0,0319881;77,55
30/09/2025;C;C;0,1808035;0,0283356;0,0303371;0,0330089;77,55
30/09/2025;C;C;0,1836613;0,0288905;0,030818;0,0339664;77,55
30/09/2025;C;C;0,1863904;0,0294597;0,0312607;0,0348629;77,55
30/09/2025;C;C;0,1890088;0,0300225;0,0317938;0,0357867;77,55
30/09/2025;C;C;0,1914467;0,0305632;0,0324059;0,0367745;77,55
30/09/2025;C;C;0,1934388;0,031097;0,0329867;0,0378053;77,55
30/09/2025;C;C;0,1945032;0,0316088;0,0333917;0,0383442;77,55
30/09/2025;C;C;0,1941527;0,0319873;0,0334515;0,0380858;77,55
30/09/2025;C;C;0,1924029;0,0322602;0,0332142;0,0369396;77,55
30/09/2025;C;C;0,189714;0,0324551;0,032763;0,0352507;77,55
30/09/2025;C;C;0,1864258;0,0326637;0,032297;0,0334413;77,55
30/09/2025;C;C;0,182585;0,0328073;0,0318326;0,0317184;77,55
30/09/2025;C;C;0,1786918;0,0329799;0,0314293;0,0302278;77,55
30/09/2025;C;C;0,1751562;0,0333211;0,0310812;0,0289664;77,55
30/09/2025;C;C;0,1720715;0,033984;0,0308503;0,0279375;77,55
30/09/2025;C;C;0,1694185;0,0347191;0,0306898;0,0271166;77,55
30/09/2025;C;C;0,167085;0,0354503;0,0305673;0,0265154;77,55
30/09/2025;C;C;0,1649922;0,0359734;0,0304663;0,0260336;77,55
30/09/2025;C;C;0,1630825;0,0365725;0,0303632;0,0256434;77,55
30/09/2025;C;C;0,1613814;0,0370761;0,0302859;0,0252937;77,55
30/09/2025;C;C;0,159871;0,0375253;0,0302091;0,0250768;77,55
30/09/2025;C;C;0,1585813;0,0377718;0,0301482;0,0249624;77,55
30/09/2025;C;C;0,1575094;0,0380615;0,0301906;0,0249373;77,55
30/09/2025;C;C;0,1566749;0,0383546;0,0303085;0,0249338;77,55
30/09/2025;C;C;0,1560522;0,0387054;0,0305177;0,0249867;77,55
30/09/2025;C;C;0,1556359;0,0390262;0,0307428;0,025095;77,55
30/09/2025;C;C;0,1553723;0,0393344;0,031021;0,0252611;77,55
30/09/2025;C;C;0,1552023;0,0395846;0,0312879;0,0254903;77,55
30/09/2025;C;C;0,1550414;0,0396788;0,0314817;0,0257113;77,55
30/09/2025;C;C;0,1548444;0,0395849;0,0316107;0,025925;77,55
30/09/2025;C;C;0,1546545;0,0390954;0,0316754;0,0261327;77,55
30/09/2025;C;C;0,1545777;0,0384959;0,0317785;0,0263691;77,55
30/09/2025;C;C;0,1547921;0,0377466;0,0318457;0,0266654;77,55
30/09/2025;C;C;0,1554319;0,0373605;0,0320659;0,0270727;77,55
30/09/2025;C;C;0,1565518;0,0372339;0,0323301;0,0275834;77,55
30/09/2025;C;C;0,1579986;0,0375796;0,0326619;0,0281053;77,55
30/09/2025;C;C;0,1595065;0,0384669;0,0329046;0,0284528;77,55
30/09/2025;C;C;0,1607454;0,0394306;0,0330884;0,028503;77,55
30/09/2025;C;C;0,162601;0,0404144;0,0330634;0,0282311;77,55
30/09/2025;C;C;0,1627411;0,0407917;0,0328027;0,0277303;77,55
30/09/2025;C;C;0,1624922;0,0408585;0,0323587;0,0271739;77,55
30/09/2025;C;C;0,162152;0,0405097;0,0318845;0,0266538;77,55
30/09/2025;C;C;0,1619408;0,0400621;0,0314961;0,0262528;77,55
